split,seed,score_source,allocation,decision,budget,system_budget_per_hour,mechanical_budget_per_hour,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Controls,16,15,0.9375,4,0.5049052622222222,7.922278295129936,1.0708069333333374,2.942397999999997
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Outputs,25,22,0.88,7,0.7446180683333333,9.400792564257792,4.000172636363633,16.997465999999974
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Outputs+Controls,41,37,0.9024390243902439,8,1.206307534722222,6.631808033796432,2.812591945945946,16.997465999999974
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,0.9133319999999685,0.9133319999999685
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Position.X,54,6,0.1111111111111111,18,0.9378571405555555,19.19268854671981,19.108267,33.531859999999995
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Position.Y,55,0,0.0,15,1.0971975144444444,13.671193930470311,,
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Position.Z,113,0,0.0,11,1.4244670750000001,7.722186207778792,,
split_03,3,channel_union,dengeli,threshold,critical,1.33,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Controls,16,6,0.375,14,0.5049052622222222,27.727974032954776,1.5061266666666693,3.042353999999989
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Outputs,25,9,0.36,29,0.7446180683333333,38.946140623353706,3.447051,6.005978999999968
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Outputs+Controls,41,15,0.36585365853658536,41,1.206307534722222,33.98801617320671,2.670681266666668,6.005978999999968
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.X,54,6,0.1111111111111111,21,0.9378571405555555,22.391469971173112,14.870732499999995,29.95837999999999
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.Y,55,4,0.07272727272727272,23,1.0971975144444444,20.962497360054478,10.289690999999998,23.065796000000006
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.Z,113,2,0.017699115044247787,46,1.4244670750000001,32.29277868707495,1.9807455000000047,3.9614910000000094
split_03,3,channel_union,dengeli,k_of_n,critical,1.33,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Controls,16,7,0.4375,26,0.5049052622222222,51.49480891834459,2.7151754285714316,9.966410999999994
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Outputs,25,14,0.56,41,0.7446180683333333,55.06178501922421,8.849701214285709,31.028773
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Outputs+Controls,41,21,0.5121951219512195,64,1.206307534722222,53.054464270371454,6.804859285714282,31.028773
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Thrust,2,0,0.0,6,0.06510427361111108,92.15984861208872,,
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Position.X,54,21,0.3888888888888889,60,0.9378571405555555,63.97562848906603,20.996568428571408,51.084812
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Position.Y,55,21,0.38181818181818183,81,1.0971975144444444,73.82444722453968,16.8349720952381,55.87771900000001
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Position.Z,113,9,0.07964601769911504,53,1.4244670750000001,37.206897182934185,7.115647000000002,41.99761000000001
split_03,3,channel_union,dengeli,cusum,critical,1.33,0.67,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,23.975864,23.975864
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Controls,16,10,0.625,16,0.5049052622222222,31.689113180519744,0.7113845000000054,2.0335150000000226
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Outputs,25,21,0.84,30,0.7446180683333333,40.289110989676246,6.185290190476187,36.01833100000002
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Outputs+Controls,41,31,0.7560975609756098,42,1.206307534722222,34.81699217743127,4.419514161290322,36.01833100000002
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Thrust,2,1,0.5,2,0.06510427361111108,30.719949537362908,0.0,0.0
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Battery,2,1,0.5,4,0.06345890611111113,63.032917601768006,0.0,0.0
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.X,54,6,0.1111111111111111,30,0.9378571405555555,31.987814244533016,18.93824466666667,33.531859999999995
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.Y,55,3,0.05454545454545454,34,1.0971975144444444,30.988039575732707,3.9976159999999745,5.914064999999937
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.Z,113,0,0.0,37,1.4244670750000001,25.974626335255937,,
split_03,3,channel_union,dengeli,threshold,advisory,8.0,4.0,Velocity,2,2,1.0,1,0.0036470161111110933,274.1967596340949,45.01921199999998,88.00460499999997
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Controls,16,5,0.3125,15,0.5049052622222222,29.708543606737262,1.6249536000000036,3.042353999999989
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Outputs,25,8,0.32,34,0.7446180683333333,45.66099245496642,3.368573749999996,5.08007600000002
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Outputs+Controls,41,13,0.3170731707317073,48,1.206307534722222,39.79084820277859,2.697950615384614,5.08007600000002
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Battery,2,0,0.0,3,0.06345890611111113,47.27468820132601,,
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.X,54,6,0.1111111111111111,24,0.9378571405555555,25.590251395626414,14.870732499999995,29.95837999999999
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.Y,55,4,0.07272727272727272,29,1.0971975144444444,26.430974932242602,47.20715624999997,162.91602999999986
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.Z,113,3,0.02654867256637168,53,1.4244670750000001,37.206897182934185,2.303474333333341,3.9614910000000094
split_03,3,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Controls,16,7,0.4375,37,0.5049052622222222,73.28107422995191,2.991818285714292,4.985899999999958
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Outputs,25,12,0.48,64,0.7446180683333333,85.95010344464266,8.33242741666666,31.941462
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Outputs+Controls,41,19,0.4634146341463415,97,1.206307534722222,80.41067240978172,6.364834578947366,31.941462
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Thrust,2,0,0.0,8,0.06510427361111108,122.87979814945163,,
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.X,54,28,0.5185185185185185,85,0.9378571405555555,90.63214035951022,10.580249785714285,48.939858
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.Y,55,32,0.5818181818181818,106,1.0971975144444444,96.60977044199021,17.804645437500003,50.99932000000001
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.Z,113,14,0.12389380530973451,71,1.4244670750000001,49.84320188657221,12.011020928571428,45.02245300000004
split_03,3,channel_union,dengeli,cusum,advisory,8.0,4.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,14.531897500000014,21.04154600000004
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Actuator Controls,16,15,0.9375,4,0.5049052622222222,7.922278295129936,1.0708069333333374,2.942397999999997
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Actuator Outputs,25,22,0.88,7,0.7446180683333333,9.400792564257792,4.000172636363633,16.997465999999974
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Actuator Outputs+Controls,41,37,0.9024390243902439,8,1.206307534722222,6.631808033796432,2.812591945945946,16.997465999999974
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,0.9133319999999685,0.9133319999999685
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Position.X,54,6,0.1111111111111111,18,0.9378571405555555,19.19268854671981,19.108267,33.531859999999995
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Position.Y,55,0,0.0,15,1.0971975144444444,13.671193930470311,,
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Position.Z,113,0,0.0,11,1.4244670750000001,7.722186207778792,,
split_03,3,channel_union,esit,threshold,critical,1.0,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Controls,16,6,0.375,14,0.5049052622222222,27.727974032954776,1.5061266666666693,3.042353999999989
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Outputs,25,9,0.36,29,0.7446180683333333,38.946140623353706,3.447051,6.005978999999968
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Outputs+Controls,41,15,0.36585365853658536,41,1.206307534722222,33.98801617320671,2.670681266666668,6.005978999999968
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Position.X,54,6,0.1111111111111111,21,0.9378571405555555,22.391469971173112,14.870732499999995,29.95837999999999
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Position.Y,55,4,0.07272727272727272,23,1.0971975144444444,20.962497360054478,10.289690999999998,23.065796000000006
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Position.Z,113,2,0.017699115044247787,46,1.4244670750000001,32.29277868707495,1.9807455000000047,3.9614910000000094
split_03,3,channel_union,esit,k_of_n,critical,1.0,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Actuator Controls,16,3,0.1875,30,0.5049052622222222,59.417087213474524,2.6761569999999892,6.000157999999942
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Actuator Outputs,25,11,0.44,44,0.7446180683333333,59.09069611819183,10.447927818181814,25.936882000000026
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Actuator Outputs+Controls,41,14,0.34146341463414637,71,1.206307534722222,58.85729629994333,8.782548357142852,25.936882000000026
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Actuator Thrust,2,0,0.0,5,0.06510427361111108,76.79987384340727,,
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Position.X,54,24,0.4444444444444444,58,0.9378571405555555,61.8431075394305,20.85070641666665,60.09712000000002
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Position.Y,55,19,0.34545454545454546,82,1.0971975144444444,74.73586015323771,18.120857526315792,40.081999999999994
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Position.Z,113,8,0.07079646017699115,52,1.4244670750000001,36.504880254954294,10.85305687500001,47.994821
split_03,3,channel_union,esit,cusum,critical,1.0,1.0,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,27.027106000000003,27.027106000000003
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Controls,16,10,0.625,16,0.5049052622222222,31.689113180519744,0.7113845000000054,2.0335150000000226
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Outputs,25,21,0.84,30,0.7446180683333333,40.289110989676246,6.185290190476187,36.01833100000002
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Outputs+Controls,41,31,0.7560975609756098,42,1.206307534722222,34.81699217743127,4.419514161290322,36.01833100000002
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Thrust,2,1,0.5,2,0.06510427361111108,30.719949537362908,0.0,0.0
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Battery,2,1,0.5,4,0.06345890611111113,63.032917601768006,0.0,0.0
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Position.X,54,6,0.1111111111111111,30,0.9378571405555555,31.987814244533016,18.93824466666667,33.531859999999995
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Position.Y,55,3,0.05454545454545454,34,1.0971975144444444,30.988039575732707,3.9976159999999745,5.914064999999937
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Position.Z,113,0,0.0,37,1.4244670750000001,25.974626335255937,,
split_03,3,channel_union,esit,threshold,advisory,6.0,6.0,Velocity,2,2,1.0,1,0.0036470161111110933,274.1967596340949,45.01921199999998,88.00460499999997
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Controls,16,5,0.3125,15,0.5049052622222222,29.708543606737262,1.6249536000000036,3.042353999999989
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Outputs,25,8,0.32,32,0.7446180683333333,42.97505172232133,3.368573749999996,5.08007600000002
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Outputs+Controls,41,13,0.3170731707317073,46,1.206307534722222,38.13289619432948,2.697950615384614,5.08007600000002
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Battery,2,0,0.0,3,0.06345890611111113,47.27468820132601,,
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.X,54,6,0.1111111111111111,24,0.9378571405555555,25.590251395626414,14.870732499999995,29.95837999999999
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.Y,55,4,0.07272727272727272,30,1.0971975144444444,27.342387860940622,43.96271250000001,149.93825500000003
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.Z,113,3,0.02654867256637168,53,1.4244670750000001,37.206897182934185,2.303474333333341,3.9614910000000094
split_03,3,channel_union,esit,k_of_n,advisory,6.0,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Controls,16,5,0.3125,47,0.5049052622222222,93.08676996777675,4.207261199999993,8.032325000000014
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Outputs,25,16,0.64,61,0.7446180683333333,81.92119234567504,6.764216124999996,24.008658999999994
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Outputs+Controls,41,21,0.5121951219512195,104,1.206307534722222,86.21350443935361,6.15541733333333,24.008658999999994
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Thrust,2,0,0.0,8,0.06510427361111108,122.87979814945163,,
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Battery,2,1,0.5,5,0.06345890611111113,78.79114700221001,0.966417999999976,0.966417999999976
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Position.X,54,28,0.5185185185185185,85,0.9378571405555555,90.63214035951022,11.393861321428561,46.917550000000006
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Position.Y,55,28,0.509090909090909,109,1.0971975144444444,99.34400922808426,18.443634142857142,42.072312999999966
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Position.Z,113,10,0.08849557522123894,77,1.4244670750000001,54.05530345445155,17.892103599999995,51.024159000000054
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,17.482582000000036,23.99349600000005
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Position.X,54,4,0.07407407407407407,5,0.9378571405555555,5.331302374088836,24.141603,34.552909
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Position.Y,55,0,0.0,3,1.0971975144444444,2.7342387860940622,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Controls,16,3,0.1875,12,0.5049052622222222,23.76683488538981,11.32695633333332,20.962381999999934
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Outputs,25,9,0.36,18,0.7446180683333333,24.17346659380575,9.450861666666668,21.969577999999956
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Outputs+Controls,41,12,0.2926829268292683,27,1.206307534722222,22.382352114062957,9.919885333333331,21.969577999999956
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Position.X,54,6,0.1111111111111111,14,0.9378571405555555,14.927646647448741,24.364064999999957,52.023120000000006
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Position.Y,55,1,0.01818181818181818,21,1.0971975144444444,19.139671502658437,31.948799000000037,31.948799000000037
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Position.Z,113,0,0.0,12,1.4244670750000001,8.424203135758683,,
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,42.99064999999996,42.99064999999996
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.X,54,4,0.07407407407407407,5,0.9378571405555555,5.331302374088836,24.141603,34.552909
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.Y,55,0,0.0,3,1.0971975144444444,2.7342387860940622,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Controls,16,6,0.375,13,0.5049052622222222,25.747404459172294,5.64293466666668,8.850108999999975
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Outputs,25,9,0.36,26,0.7446180683333333,34.91722952438608,9.321249111111111,22.986406000000045
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Outputs+Controls,41,15,0.36585365853658536,35,1.206307534722222,29.01416014785939,7.849923333333339,22.986406000000045
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.X,54,20,0.37037037037037035,37,0.9378571405555555,39.45163756825739,17.92647684999999,42.10544899999999
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.Y,55,13,0.23636363636363636,45,1.0971975144444444,41.013581791410935,27.34816092307691,162.91602999999986
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.Z,113,0,0.0,19,1.4244670750000001,13.338321631617914,,
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,6.504493000000025,11.993873000000008
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.X,54,4,0.07407407407407407,5,0.9378571405555555,5.331302374088836,24.141603,34.552909
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.Y,55,0,0.0,3,1.0971975144444444,2.7342387860940622,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Controls,16,3,0.1875,13,0.5049052622222222,25.747404459172294,10.00337133333331,19.028987999999913
