split,seed,architecture,score_source,decision,budget,flight_label,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,altitude_anomaly,114,0,0.0,2,1.4421181852777778,1.3868488868786881,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,external_position_anomaly,185,87,0.4702702702702703,42,2.7663557002777774,15.182429358517657,5.79063496551724,32.057963
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,global_position_anomaly,51,3,0.058823529411764705,13,0.6878973927777778,18.898167279723346,3.709040999999999,6.075935999999999
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,mechanical_fault,43,0,0.0,5,1.299568493888889,3.847430915347731,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,normal,0,0,,44,28.125436730277777,1.5644201518347567,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,external_position_anomaly,185,24,0.12972972972972974,24,2.7663557002777774,8.675673919152947,28.72371299999999,78.14008299999999
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,global_position_anomaly,51,19,0.37254901960784315,9,0.6878973927777778,13.083346578270008,22.13998131578947,54.04915199999999
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,mechanical_fault,43,0,0.0,4,1.299568493888889,3.0779447322781848,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,normal,0,0,,22,28.125436730277777,0.7822100759173783,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,altitude_anomaly,114,2,0.017543859649122806,12,1.4421181852777778,8.32109332127213,10.062203499999995,15.040770000000009
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,external_position_anomaly,185,93,0.5027027027027027,156,2.7663557002777774,56.39188047449415,4.288377182795699,61.01619200000002
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,global_position_anomaly,51,3,0.058823529411764705,16,0.6878973927777778,23.25928280581335,2.700708666666666,4.050720999999996
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,mechanical_fault,43,3,0.06976744186046512,17,1.299568493888889,13.081265112182285,19.62735033333333,37.02480300000002
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,normal,0,0,,290,28.125436730277777,10.310951000729078,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,altitude_anomaly,114,4,0.03508771929824561,35,1.4421181852777778,24.269855520377043,5.007293499999989,14.024928999999986
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,external_position_anomaly,185,77,0.41621621621621624,186,2.7663557002777774,67.23647287343533,4.691900298701295,32.057963
