split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_03,3,rfly0_fusion,threshold,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,rfly0_fusion,k_of_n,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,rfly0_fusion,cusum,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,rfly0_fusion,threshold,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,rfly0_fusion,k_of_n,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,rfly0_fusion,cusum,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_04,4,existing_fusion,threshold,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,existing_fusion,k_of_n,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,existing_fusion,cusum,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,existing_fusion,threshold,advisory,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,existing_fusion,k_of_n,advisory,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,existing_fusion,cusum,advisory,303,0,0.0,1,6.1143106991666665,0.16355073354978383,,
split_04,4,ml9_fusion,threshold,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,ml9_fusion,k_of_n,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,ml9_fusion,cusum,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,ml9_fusion,threshold,advisory,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,ml9_fusion,k_of_n,advisory,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,ml9_fusion,cusum,advisory,303,0,0.0,1,6.1143106991666665,0.16355073354978383,,
split_04,4,itki_komutu,threshold,critical,303,148,0.4884488448844885,124,6.1143106991666665,20.280290960173197,16.029546324324325,90.99796
split_04,4,itki_komutu,k_of_n,critical,303,111,0.36633663366336633,141,6.1143106991666665,23.060653430519523,17.516963504504503,93.19456
split_04,4,itki_komutu,cusum,critical,303,119,0.3927392739273927,55,6.1143106991666665,8.99529034523811,21.416251806722688,102.002275
split_04,4,itki_komutu,threshold,advisory,303,168,0.5544554455445545,227,6.1143106991666665,37.126016515800934,14.953304422619047,90.99796
split_04,4,itki_komutu,k_of_n,advisory,303,160,0.528052805280528,299,6.1143106991666665,48.90166933138537,16.012300956249998,100.19524799999999
split_04,4,itki_komutu,cusum,advisory,303,165,0.5445544554455446,162,6.1143106991666665,26.495218835064982,18.43242066060606,93.99380399999998
split_04,4,rfly0_fusion,threshold,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,rfly0_fusion,k_of_n,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,rfly0_fusion,cusum,critical,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,rfly0_fusion,threshold,advisory,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,rfly0_fusion,k_of_n,advisory,303,0,0.0,0,6.1143106991666665,0.0,,
split_04,4,rfly0_fusion,cusum,advisory,303,0,0.0,1,6.1143106991666665,0.16355073354978383,,
