case_id,domain,fault_family,knn_family_agreement,knn_domain_agreement
HIL-Sensors/circling-baro/TestCase_77_2304000076,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-baro/TestCase_78_2304000077,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-baro/TestCase_79_2304000078,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-baro/TestCase_80_2304000079,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-baro/TestCase_81_2304000080,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_131_2303000130,HIL,Sensor,0.4,1.0
HIL-Sensors/circling-gyro/TestCase_132_2303000131,HIL,Sensor,0.4,0.0
HIL-Sensors/circling-gyro/TestCase_55_2303000054,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_56_2303000055,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_57_2303000056,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_58_2303000057,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_59_2303000058,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_60_2303000059,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_61_2303000060,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_62_2303000061,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_63_2303000062,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_64_2303000063,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_65_2303000064,HIL,Sensor,0.2,1.0
HIL-Sensors/circling-gyro/TestCase_66_2303000065,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_67_2303000066,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_68_2303000067,HIL,Sensor,0.2,1.0
HIL-Sensors/circling-gyro/TestCase_69_2303000068,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_70_2303000069,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_71_2303000070,HIL,Sensor,0.6,1.0
HIL-Sensors/circling-gyro/TestCase_72_2303000071,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_73_2303000072,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_74_2303000073,HIL,Sensor,0.4,1.0
HIL-Sensors/circling-gyro/TestCase_75_2303000074,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_76_2303000075,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_77_2303000076,HIL,Sensor,0.6,1.0
HIL-Sensors/circling-gyro/TestCase_78_2303000077,HIL,Sensor,0.6,1.0
HIL-Sensors/circling-gyro/TestCase_79_2303000078,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-gyro/TestCase_80_2303000079,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-gyro/TestCase_81_2303000080,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_131_2305000130,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_132_2305000131,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_55_2305000054,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_56_2305000055,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_57_2305000056,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_58_2305000057,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_59_2305000058,HIL,Sensor,0.4,1.0
HIL-Sensors/circling-mag/TestCase_60_2305000059,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_61_2305000060,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_62_2305000061,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_63_2305000062,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_64_2305000063,HIL,Sensor,0.6,1.0
HIL-Sensors/circling-mag/TestCase_65_2305000064,HIL,Sensor,0.6,1.0
HIL-Sensors/circling-mag/TestCase_66_2305000065,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_67_2305000066,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_68_2305000067,HIL,Sensor,0.4,1.0
HIL-Sensors/circling-mag/TestCase_69_2305000068,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_70_2305000069,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_71_2305000070,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_72_2305000071,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_73_2305000072,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_74_2305000073,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_75_2305000074,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_76_2305000075,HIL,Sensor,0.6,1.0
HIL-Sensors/circling-mag/TestCase_77_2305000076,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_78_2305000077,HIL,Sensor,0.8,1.0
HIL-Sensors/circling-mag/TestCase_79_2305000078,HIL,Sensor,1.0,1.0
HIL-Sensors/circling-mag/TestCase_80_2305000079,HIL,Sensor,0.6,1.0
HIL-Sensors/circling-mag/TestCase_81_2305000080,HIL,Sensor,0.6,1.0
HIL-Sensors/dece-GPS/TestCase_112_2506000111,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_113_2506000112,HIL,Sensor,0.8,1.0
HIL-Sensors/dece-GPS/TestCase_114_2506000113,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_115_2506000114,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_116_2506000115,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_117_2506000116,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_118_2506000117,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_119_2506000118,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_120_2506000119,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_121_2506000120,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_122_2506000121,HIL,Sensor,0.8,1.0
HIL-Sensors/dece-GPS/TestCase_123_2506000122,HIL,Sensor,0.8,1.0
HIL-Sensors/dece-GPS/TestCase_124_2506000123,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_125_2506000124,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_126_2506000125,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_137_2506000136,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-GPS/TestCase_138_2506000137,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_112_2502000111,HIL,Sensor,0.6,1.0
HIL-Sensors/dece-acce/TestCase_113_2502000112,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_114_2502000113,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_115_2502000114,HIL,Sensor,0.6,1.0
HIL-Sensors/dece-acce/TestCase_116_2502000115,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_117_2502000116,HIL,Sensor,0.8,1.0
HIL-Sensors/dece-acce/TestCase_118_2502000117,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_119_2502000118,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_120_2502000119,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_121_2502000120,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_122_2502000121,HIL,Sensor,0.6,1.0
HIL-Sensors/dece-acce/TestCase_123_2502000122,HIL,Sensor,0.8,1.0
HIL-Sensors/dece-acce/TestCase_124_2502000123,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_125_2502000124,HIL,Sensor,0.6,1.0
HIL-Sensors/dece-acce/TestCase_126_2502000125,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-acce/TestCase_137_2202000136,HIL,Sensor,0.2,1.0
HIL-Sensors/dece-acce/TestCase_138_2202000137,HIL,Sensor,0.2,1.0
HIL-Sensors/dece-baro/TestCase_112_2504000111,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_113_2504000112,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_114_2504000113,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_115_2504000114,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_116_2504000115,HIL,Sensor,0.8,1.0
HIL-Sensors/dece-baro/TestCase_117_2504000116,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_118_2504000117,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_119_2504000118,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_120_2504000119,HIL,Sensor,0.2,0.0
HIL-Sensors/dece-baro/TestCase_121_2504000120,HIL,Sensor,0.4,0.6
HIL-Sensors/dece-baro/TestCase_122_2504000121,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_123_2504000122,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_124_2504000123,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-baro/TestCase_125_2504000124,HIL,Sensor,0.6,0.4
HIL-Sensors/dece-baro/TestCase_126_2504000125,HIL,Sensor,0.0,0.6
HIL-Sensors/dece-baro/TestCase_137_2504000136,HIL,Sensor,0.2,1.0
HIL-Sensors/dece-baro/TestCase_138_2504000137,HIL,Sensor,0.0,1.0
HIL-Sensors/dece-gyro/TestCase_112_2503000111,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_113_2503000112,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_114_2503000113,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_115_2503000114,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_116_2503000115,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_117_2503000116,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_118_2503000117,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_119_2503000118,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_120_2503000119,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_121_2503000120,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_122_2503000121,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_123_2503000122,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_124_2503000123,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_125_2503000124,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_126_2503000125,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_137_2503000136,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-gyro/TestCase_138_2502000137,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_112_2505000111,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_113_2505000112,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_114_2505000113,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_115_2505000114,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_116_2505000115,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_117_2505000116,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_118_2505000117,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_119_2505000118,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_120_2505000119,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_121_2505000120,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_122_2505000121,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_123_2505000122,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_124_2505000123,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_125_2505000124,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_126_2505000125,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_137_2505000136,HIL,Sensor,1.0,1.0
HIL-Sensors/dece-mag/TestCase_138_2505000137,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-GPS/TestCase_10_2006000009,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-GPS/TestCase_11_2006000010,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-GPS/TestCase_127_2006000126,HIL,Sensor,1.0,0.0
HIL-Sensors/hover-GPS/TestCase_128_2006000127,HIL,Sensor,0.8,0.0
HIL-Sensors/hover-GPS/TestCase_12_2006000011,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-GPS/TestCase_13_2006000012,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-GPS/TestCase_14_2006000013,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-GPS/TestCase_15_2006000014,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-GPS/TestCase_16_2006000015,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-GPS/TestCase_17_2006000016,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_18_2006000017,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_19_2006000018,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_1_2006000000,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-GPS/TestCase_20_2006000019,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-GPS/TestCase_21_2006000020,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-GPS/TestCase_22_2006000021,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_23_2006000022,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_24_2006000023,HIL,Sensor,0.6,0.8
HIL-Sensors/hover-GPS/TestCase_25_2006000024,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-GPS/TestCase_26_2006000025,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-GPS/TestCase_27_2006000026,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-GPS/TestCase_2_2006000001,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_3_2006000002,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_4_2006000003,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-GPS/TestCase_5_2006000004,HIL,Sensor,0.4,0.8
HIL-Sensors/hover-GPS/TestCase_6_2006000005,HIL,Sensor,0.0,0.4
HIL-Sensors/hover-GPS/TestCase_7_2006000006,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-GPS/TestCase_8_2006000007,HIL,Sensor,0.6,0.8
HIL-Sensors/hover-GPS/TestCase_9_2006000008,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_10_2002000009,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_11_2002000010,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-acce/TestCase_127_2502000126,HIL,Sensor,0.2,1.0
HIL-Sensors/hover-acce/TestCase_128_2502000127,HIL,Sensor,1.0,0.8
HIL-Sensors/hover-acce/TestCase_12_2002000011,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_13_2002000012,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_14_2002000013,HIL,Sensor,0.2,1.0
HIL-Sensors/hover-acce/TestCase_15_2002000014,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_16_2002000015,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_17_2002000016,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-acce/TestCase_18_2002000017,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_19_2002000018,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_1_2002000000,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_20_2002000019,HIL,Sensor,0.6,0.4
HIL-Sensors/hover-acce/TestCase_21_2002000020,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_22_2002000021,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_23_2002000022,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-acce/TestCase_24_2002000023,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_25_2002000024,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_26_2002000025,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-acce/TestCase_27_2002000026,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_2_2002000001,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-acce/TestCase_3_2002000002,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_4_2002000003,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_5_2002000004,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-acce/TestCase_6_2002000005,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_7_2002000006,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-acce/TestCase_8_2002000007,HIL,Sensor,0.2,1.0
HIL-Sensors/hover-acce/TestCase_9_2002000008,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_10_2004000009,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_11_2004000010,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-baro/TestCase_127_2004000126,HIL,Sensor,1.0,0.0
HIL-Sensors/hover-baro/TestCase_128_2004000127,HIL,Sensor,1.0,0.0
HIL-Sensors/hover-baro/TestCase_12_2004000011,HIL,Sensor,0.4,0.4
HIL-Sensors/hover-baro/TestCase_13_2004000012,HIL,Sensor,1.0,0.0
HIL-Sensors/hover-baro/TestCase_14_2004000013,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_15_2004000014,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-baro/TestCase_16_2004000015,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-baro/TestCase_17_2004000016,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_18_2004000017,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_19_2004000018,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_1_2004000000,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_20_2004000019,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_21_2004000020,HIL,Sensor,0.6,0.8
HIL-Sensors/hover-baro/TestCase_22_2004000021,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-baro/TestCase_23_2004000022,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_24_2004000023,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_25_2004000024,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_26_2004000025,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_27_2004000026,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_2_2004000001,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_3_2004000002,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_4_2004000003,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_5_2004000004,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_6_2004000005,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_7_2004000006,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_8_2004000007,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-baro/TestCase_9_2004000008,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-gyro/TestCase_10_2003000009,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-gyro/TestCase_11_2003000010,HIL,Sensor,0.8,0.6
HIL-Sensors/hover-gyro/TestCase_127_2003000126,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-gyro/TestCase_128_2003000127,HIL,Sensor,0.2,0.2
HIL-Sensors/hover-gyro/TestCase_12_2003000011,HIL,Sensor,0.6,0.6
HIL-Sensors/hover-gyro/TestCase_13_2003000012,HIL,Sensor,0.4,0.6
HIL-Sensors/hover-gyro/TestCase_14_2003000013,HIL,Sensor,0.4,0.8
HIL-Sensors/hover-gyro/TestCase_15_2003000014,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-gyro/TestCase_16_2003000015,HIL,Sensor,1.0,0.8
HIL-Sensors/hover-gyro/TestCase_17_2003000016,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-gyro/TestCase_18_2003000017,HIL,Sensor,0.4,0.8
HIL-Sensors/hover-gyro/TestCase_19_2003000018,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-gyro/TestCase_1_2003000000,HIL,Sensor,0.4,0.6
HIL-Sensors/hover-gyro/TestCase_20_2003000019,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-gyro/TestCase_21_2003000020,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-gyro/TestCase_22_2003000021,HIL,Sensor,0.6,0.8
HIL-Sensors/hover-gyro/TestCase_23_2003000022,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-gyro/TestCase_24_2003000023,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-gyro/TestCase_25_2003000024,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-gyro/TestCase_26_2003000025,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-gyro/TestCase_27_2003000026,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-gyro/TestCase_2_2003000001,HIL,Sensor,0.6,1.0
HIL-Sensors/hover-gyro/TestCase_3_2003000002,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-gyro/TestCase_4_2003000003,HIL,Sensor,1.0,1.0
HIL-Sensors/hover-gyro/TestCase_5_2003000004,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-gyro/TestCase_6_2003000005,HIL,Sensor,0.4,0.8
HIL-Sensors/hover-gyro/TestCase_7_2003000006,HIL,Sensor,0.8,1.0
HIL-Sensors/hover-gyro/TestCase_8_2003000007,HIL,Sensor,0.4,1.0
HIL-Sensors/hover-gyro/TestCase_9_2003000008,HIL,Sensor,1.0,0.8
HIL-Sensors/velocity-GPS/TestCase_133_2206000132,HIL,Sensor,0.8,1.0
HIL-Sensors/velocity-GPS/TestCase_134_2206000133,HIL,Sensor,0.8,1.0
HIL-Sensors/velocity-GPS/TestCase_82_2206000081,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_83_2206000082,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_84_2206000083,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_85_2206000084,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_86_2206000085,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_87_2206000086,HIL,Sensor,0.8,0.8
HIL-Sensors/velocity-GPS/TestCase_88_2206000087,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_89_2206000088,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_90_2206000089,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_91_2206000090,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_92_2206000091,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_93_2206000092,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_94_2206000093,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_95_2206000094,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-GPS/TestCase_96_2206000095,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_133_2202000132,HIL,Sensor,0.0,1.0
HIL-Sensors/velocity-acce/TestCase_134_2202000133,HIL,Sensor,0.8,0.8
HIL-Sensors/velocity-acce/TestCase_82_2202000081,HIL,Sensor,0.4,1.0
HIL-Sensors/velocity-acce/TestCase_83_2202000082,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_84_2202000083,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_85_2202000084,HIL,Sensor,0.4,1.0
HIL-Sensors/velocity-acce/TestCase_86_2202000085,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_87_2202000086,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_88_2202000087,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_89_2202000088,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_90_2202000089,HIL,Sensor,0.8,0.8
HIL-Sensors/velocity-acce/TestCase_91_2202000090,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_92_2202000091,HIL,Sensor,0.8,0.8
HIL-Sensors/velocity-acce/TestCase_93_2202000092,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_94_2202000093,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-acce/TestCase_95_2202000094,HIL,Sensor,0.8,0.8
HIL-Sensors/velocity-acce/TestCase_96_2202000095,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_133_2204000132,HIL,Sensor,0.2,1.0
HIL-Sensors/velocity-baro/TestCase_134_2204000133,HIL,Sensor,1.0,0.6
HIL-Sensors/velocity-baro/TestCase_82_2204000081,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_83_2204000082,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_84_2204000083,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_85_2204000084,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_86_2204000085,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_87_2204000086,HIL,Sensor,1.0,0.6
HIL-Sensors/velocity-baro/TestCase_88_2204000087,HIL,Sensor,1.0,0.6
HIL-Sensors/velocity-baro/TestCase_89_2204000088,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_90_2204000089,HIL,Sensor,0.4,0.8
HIL-Sensors/velocity-baro/TestCase_91_2204000090,HIL,Sensor,0.4,0.8
HIL-Sensors/velocity-baro/TestCase_92_2204000091,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_93_2204000092,HIL,Sensor,1.0,1.0
HIL-Sensors/velocity-baro/TestCase_94_2204000093,HIL,Sensor,1.0,1.0
