feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
satellites_used,Actuator Controls,,,,0,17483,0.0,0.087415
satellites_used,Actuator Thrust,,,,0,17483,0.0,0.087415
satellites_used,Battery,,,,0,17483,0.0,0.087415
satellites_used,Velocity,,,,0,17483,0.0,0.087415
satellites_used_delta,Position.Z,,,,0,17381,0.0,0.086905
satellites_used_delta,Position.Y,0.4999424659110523,0.5000575340889477,0.0,7804,17381,0.8004923581905836,0.086905
satellites_used_delta,Position.X,0.4998482822668765,0.5001517177331235,0.0,5237,17381,0.5512631578947368,0.086905
satellites_used_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
satellites_used_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
satellites_used_delta,Actuator Controls,,,,0,17381,0.0,0.086905
satellites_used_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
satellites_used_delta,Battery,,,,0,17381,0.0,0.086905
satellites_used_delta,Velocity,,,,0,17381,0.0,0.086905
s_variance_m_s,Position.Z,,,,0,17483,0.0,0.087415
s_variance_m_s,Position.Y,0.2847623405594006,0.7152376594405994,0.003911667481294976,7815,17483,0.8016206790440045,0.087415
s_variance_m_s,Position.X,0.2941657512307455,0.7058342487692545,0.007514313712796578,5256,17483,0.5532631578947368,0.087415
s_variance_m_s,Actuator Outputs,,,,0,17483,0.0,0.087415
s_variance_m_s,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
s_variance_m_s,Actuator Controls,,,,0,17483,0.0,0.087415
s_variance_m_s,Actuator Thrust,,,,0,17483,0.0,0.087415
s_variance_m_s,Battery,,,,0,17483,0.0,0.087415
s_variance_m_s,Velocity,,,,0,17483,0.0,0.087415
s_variance_m_s_delta,Position.Z,,,,0,17381,0.0,0.086905
s_variance_m_s_delta,Position.Y,0.4298659455727519,0.5701340544272482,0.0,7804,17381,0.8004923581905836,0.086905
s_variance_m_s_delta,Position.X,0.4303024938495268,0.5696975061504732,0.11751403487444666,5237,17381,0.5512631578947368,0.086905
s_variance_m_s_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
s_variance_m_s_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
s_variance_m_s_delta,Actuator Controls,,,,0,17381,0.0,0.086905
s_variance_m_s_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
s_variance_m_s_delta,Battery,,,,0,17381,0.0,0.086905
s_variance_m_s_delta,Velocity,,,,0,17381,0.0,0.086905
jamming_indicator,Position.Z,,,,0,17483,0.0,0.087415
jamming_indicator,Position.Y,0.21415088943545157,0.7858491105645484,0.0,7815,17483,0.8016206790440045,0.087415
jamming_indicator,Position.X,0.22774449256250756,0.7722555074374924,0.1935483870967742,5256,17483,0.5532631578947368,0.087415
jamming_indicator,Actuator Outputs,,,,0,17483,0.0,0.087415
jamming_indicator,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
jamming_indicator,Actuator Controls,,,,0,17483,0.0,0.087415
jamming_indicator,Actuator Thrust,,,,0,17483,0.0,0.087415
jamming_indicator,Battery,,,,0,17483,0.0,0.087415
jamming_indicator,Velocity,,,,0,17483,0.0,0.087415
jamming_indicator_delta,Position.Z,,,,0,17381,0.0,0.086905
jamming_indicator_delta,Position.Y,0.5005178068005293,0.5005178068005293,0.0,7804,17381,0.8004923581905836,0.086905
jamming_indicator_delta,Position.X,0.5003296372615764,0.5003296372615764,0.0,5237,17381,0.5512631578947368,0.086905
jamming_indicator_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
jamming_indicator_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
jamming_indicator_delta,Actuator Controls,,,,0,17381,0.0,0.086905
jamming_indicator_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
jamming_indicator_delta,Battery,,,,0,17381,0.0,0.086905
jamming_indicator_delta,Velocity,,,,0,17381,0.0,0.086905
noise_per_ms,Position.Z,,,,0,17483,0.0,0.087415
noise_per_ms,Position.Y,0.21415088943545157,0.7858491105645484,0.0,7815,17483,0.8016206790440045,0.087415
noise_per_ms,Position.X,0.22997319596657975,0.7700268040334203,0.8739495798319328,5256,17483,0.5532631578947368,0.087415
noise_per_ms,Actuator Outputs,,,,0,17483,0.0,0.087415
noise_per_ms,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
noise_per_ms,Actuator Controls,,,,0,17483,0.0,0.087415
noise_per_ms,Actuator Thrust,,,,0,17483,0.0,0.087415
noise_per_ms,Battery,,,,0,17483,0.0,0.087415
noise_per_ms,Velocity,,,,0,17483,0.0,0.087415
noise_per_ms_delta,Position.Z,,,,0,17381,0.0,0.086905
noise_per_ms_delta,Position.Y,0.49928082388815376,0.5007191761118462,0.0,7804,17381,0.8004923581905836,0.086905
noise_per_ms_delta,Position.X,0.49918570093433406,0.5008142990656659,0.0,5237,17381,0.5512631578947368,0.086905
noise_per_ms_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
noise_per_ms_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
noise_per_ms_delta,Actuator Controls,,,,0,17381,0.0,0.086905
noise_per_ms_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
noise_per_ms_delta,Battery,,,,0,17381,0.0,0.086905
noise_per_ms_delta,Velocity,,,,0,17381,0.0,0.086905
battery_power_w,Position.Z,0.5382198808056985,0.5382198808056985,0.8290133831477597,9491,153631,0.7708113376106555,0.768155
battery_power_w,Position.Y,0.49148823431083327,0.5085117656891667,0.8509303890713911,7789,153631,0.7989537388450098,0.768155
battery_power_w,Position.X,0.5381357179286475,0.5381357179286475,1.0501876182841001,7591,153631,0.7990526315789473,0.768155
battery_power_w,Actuator Outputs,0.6862869507242146,0.6862869507242146,0.8819603932940869,2658,153631,0.7664359861591695,0.768155
battery_power_w,Actuator Outputs+Controls,0.6901538915703509,0.6901538915703509,0.8789953303718071,3629,153631,0.7657733699092636,0.768155
battery_power_w,Actuator Controls,0.7007391941131217,0.7007391941131217,0.8685869683272512,971,153631,0.7639653815892997,0.768155
battery_power_w,Actuator Thrust,0.3156425701561024,0.6843574298438976,0.7843965141495094,92,153631,0.8141592920353983,0.768155
battery_power_w,Battery,0.2759999859803936,0.7240000140196063,1.7258796874730746,39,153631,0.7647058823529411,0.768155
battery_power_w,Velocity,0.19300439150925056,0.8069956084907495,0.688058418333994,945,153631,0.7921207041072925,0.768155
voltage_delta,Position.Z,0.5001477038948838,0.5001477038948838,0.3805487732734066,7116,115372,0.577925769511898,0.57686
voltage_delta,Position.Y,0.4965835101648213,0.5034164898351787,2.0855533424183843,5847,115372,0.5997538209047082,0.57686
voltage_delta,Position.X,0.5021559565215723,0.5021559565215723,1.9444425431238526,5757,115372,0.606,0.57686
voltage_delta,Actuator Outputs,0.5022602424671345,0.5022602424671345,0.7750038053573591,2006,115372,0.5784313725490197,0.57686
voltage_delta,Actuator Outputs+Controls,0.5024504461646548,0.5024504461646548,0.833332518481651,2734,115372,0.5769149609622283,0.57686
voltage_delta,Actuator Controls,0.5029745514080968,0.5029745514080968,0.9294439484713881,728,115372,0.5727773406766326,0.57686
voltage_delta,Actuator Thrust,0.5073044793742519,0.5073044793742519,0.6385666693719682,71,115372,0.6283185840707964,0.57686
voltage_delta,Battery,0.5002903650799154,0.5002903650799154,0.0,29,115372,0.5686274509803921,0.57686
voltage_delta,Velocity,0.5016851276635382,0.5016851276635382,0.0,707,115372,0.5926236378876781,0.57686
remaining_delta,Position.Z,0.5018252397359345,0.5018252397359345,0.1938560768343499,7116,115016,0.577925769511898,0.57508
remaining_delta,Position.Y,0.4642131883727833,0.5357868116272166,2.236561286222069,5847,115016,0.5997538209047082,0.57508
remaining_delta,Position.X,0.5020133584755407,0.5020133584755407,2.833650808596754,5757,115016,0.606,0.57508
remaining_delta,Actuator Outputs,0.5075496020112439,0.5075496020112439,0.8895106047409413,2006,115016,0.5784313725490197,0.57508
remaining_delta,Actuator Outputs+Controls,0.506075484984526,0.506075484984526,0.884409029919257,2734,115016,0.5769149609622283,0.57508
remaining_delta,Actuator Controls,0.5020135636169493,0.5020135636169493,0.5157590452202153,728,115016,0.5727773406766326,0.57508
remaining_delta,Actuator Thrust,0.49650165022968024,0.5034983497703198,0.11050587321390605,71,115016,0.6283185840707964,0.57508
remaining_delta,Battery,0.5034386520136329,0.5034386520136329,0.0,29,115016,0.5686274509803921,0.57508
remaining_delta,Velocity,0.5048036179997932,0.5048036179997932,0.0,707,115016,0.5926236378876781,0.57508
