split,seed,architecture,score_source,decision,budget,flight_label,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_03,3,usad,usad_relerr,threshold,critical,normal,0,0,,19,28.482267307222223,0.667081724746758,,
split_03,3,usad,usad_relerr,k_of_n,critical,altitude_anomaly,114,0,0.0,2,1.4421181852777778,1.3868488868786881,,
split_03,3,usad,usad_relerr,k_of_n,critical,external_position_anomaly,185,49,0.2648648648648649,42,2.7663557002777774,15.182429358517657,12.015885571428568,67.10841199999999
split_03,3,usad,usad_relerr,k_of_n,critical,global_position_anomaly,51,12,0.23529411764705882,64,0.6878973927777778,93.0371312232534,10.171244583333335,43.93697400000002
split_03,3,usad,usad_relerr,k_of_n,critical,mechanical_fault,43,0,0.0,5,1.299568493888889,3.847430915347731,,
split_03,3,usad,usad_relerr,k_of_n,critical,normal,0,0,,35,28.482267307222223,1.228834756112449,,
split_03,3,usad,usad_relerr,cusum,critical,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_03,3,usad,usad_relerr,cusum,critical,external_position_anomaly,185,8,0.043243243243243246,8,2.7663557002777774,2.8918913063843155,54.60597549999997,87.000855
split_03,3,usad,usad_relerr,cusum,critical,global_position_anomaly,51,20,0.39215686274509803,18,0.6878973927777778,26.166693156540017,29.82431360000001,72.99979399999998
split_03,3,usad,usad_relerr,cusum,critical,mechanical_fault,43,0,0.0,4,1.299568493888889,3.0779447322781848,,
split_03,3,usad,usad_relerr,cusum,critical,normal,0,0,,9,28.482267307222223,0.3159860801432012,,
split_03,3,usad,usad_relerr,threshold,advisory,altitude_anomaly,114,4,0.03508771929824561,24,1.4421181852777778,16.64218664254426,13.047374499999991,31.045530999999983
split_03,3,usad,usad_relerr,threshold,advisory,external_position_anomaly,185,89,0.4810810810810811,154,2.7663557002777774,55.668907647898074,4.650838337078653,30.054137999999995
split_03,3,usad,usad_relerr,threshold,advisory,global_position_anomaly,51,3,0.058823529411764705,22,0.6878973927777778,31.981513857993356,3.037490333333333,4.050720999999996
split_03,3,usad,usad_relerr,threshold,advisory,mechanical_fault,43,4,0.09302325581395349,14,1.299568493888889,10.772806562973646,4.984914499999988,6.000157999999942
split_03,3,usad,usad_relerr,threshold,advisory,normal,0,0,,291,28.482267307222223,10.216883257963504,,
split_03,3,usad,usad_relerr,k_of_n,advisory,altitude_anomaly,114,5,0.043859649122807015,33,1.4421181852777778,22.883006633498354,12.430850999999988,31.96318199999999
split_03,3,usad,usad_relerr,k_of_n,advisory,external_position_anomaly,185,81,0.43783783783783786,145,2.7663557002777774,52.41552992821572,5.795955271604936,32.057963
split_03,3,usad,usad_relerr,k_of_n,advisory,global_position_anomaly,51,2,0.0392156862745098,20,0.6878973927777778,29.074103507266685,5.563561499999999,6.075935999999999
split_03,3,usad,usad_relerr,k_of_n,advisory,mechanical_fault,43,1,0.023255813953488372,11,1.299568493888889,8.464348013765008,6.000157999999942,6.000157999999942
split_03,3,usad,usad_relerr,k_of_n,advisory,normal,0,0,,312,28.482267307222223,10.954184111630974,,
split_03,3,usad,usad_relerr,cusum,advisory,altitude_anomaly,114,4,0.03508771929824561,10,1.4421181852777778,6.934244434393441,27.227790249999995,47.98115200000001
split_03,3,usad,usad_relerr,cusum,advisory,external_position_anomaly,185,56,0.3027027027027027,68,2.7663557002777774,24.581076104266682,15.809014624999994,64.11107700000001
split_03,3,usad,usad_relerr,cusum,advisory,global_position_anomaly,51,27,0.5294117647058824,63,0.6878973927777778,91.58342604789006,10.972403037037038,33.01075799999998
split_03,3,usad,usad_relerr,cusum,advisory,mechanical_fault,43,1,0.023255813953488372,7,1.299568493888889,5.386403281486823,7.020790999999917,7.020790999999917
split_03,3,usad,usad_relerr,cusum,advisory,normal,0,0,,178,28.482267307222223,6.249502473943312,,
split_03,3,usad,usad_rankpct,threshold,critical,altitude_anomaly,114,1,0.008771929824561403,10,1.4421181852777778,6.934244434393441,7.115957000000009,7.115957000000009
split_03,3,usad,usad_rankpct,threshold,critical,external_position_anomaly,185,93,0.5027027027027027,94,2.7663557002777774,33.979722850015705,6.7069263655914,51.998351000000014
split_03,3,usad,usad_rankpct,threshold,critical,global_position_anomaly,51,6,0.11764705882352941,11,0.6878973927777778,15.990756928996678,4.847085166666662,12.94029599999999
split_03,3,usad,usad_rankpct,threshold,critical,mechanical_fault,43,2,0.046511627906976744,11,1.299568493888889,8.464348013765008,12.968486499999983,24.001688
split_03,3,usad,usad_rankpct,threshold,critical,normal,0,0,,120,28.482267307222223,4.213147735242682,,
split_03,3,usad,usad_rankpct,k_of_n,critical,altitude_anomaly,114,1,0.008771929824561403,4,1.4421181852777778,2.7736977737573763,8.127648999999991,8.127648999999991
split_03,3,usad,usad_rankpct,k_of_n,critical,external_position_anomaly,185,72,0.3891891891891892,64,2.7663557002777774,23.135130451074524,8.590972722222226,32.057963
split_03,3,usad,usad_rankpct,k_of_n,critical,global_position_anomaly,51,7,0.13725490196078433,8,0.6878973927777778,11.629641402906675,12.74694442857143,24.098920999999997
split_03,3,usad,usad_rankpct,k_of_n,critical,mechanical_fault,43,1,0.023255813953488372,8,1.299568493888889,6.1558894645563695,3.9689970000000017,3.9689970000000017
split_03,3,usad,usad_rankpct,k_of_n,critical,normal,0,0,,60,28.482267307222223,2.106573867621341,,
split_03,3,usad,usad_rankpct,cusum,critical,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_03,3,usad,usad_rankpct,cusum,critical,external_position_anomaly,185,24,0.12972972972972974,14,2.7663557002777774,5.060809786172553,33.34901370833334,80.94601500000003
split_03,3,usad,usad_rankpct,cusum,critical,global_position_anomaly,51,11,0.21568627450980393,11,0.6878973927777778,15.990756928996678,17.913664363636364,55.06158099999999
split_03,3,usad,usad_rankpct,cusum,critical,mechanical_fault,43,0,0.0,4,1.299568493888889,3.0779447322781848,,
split_03,3,usad,usad_rankpct,cusum,critical,normal,0,0,,11,28.482267307222223,0.38620520906391254,,
split_03,3,usad,usad_rankpct,threshold,advisory,altitude_anomaly,114,7,0.06140350877192982,60,1.4421181852777778,41.60546660636064,9.868959428571426,31.96318199999999
split_03,3,usad,usad_rankpct,threshold,advisory,external_position_anomaly,185,90,0.4864864864864865,309,2.7663557002777774,111.69930170909419,3.9920975555555565,30.054137999999995
split_03,3,usad,usad_rankpct,threshold,advisory,global_position_anomaly,51,6,0.11764705882352941,33,0.6878973927777778,47.97227078699003,4.68957433333333,15.972031999999984
split_03,3,usad,usad_rankpct,threshold,advisory,mechanical_fault,43,8,0.18604651162790697,27,1.299568493888889,20.776126942877745,11.240883749999991,26.96317899999997
split_03,3,usad,usad_rankpct,threshold,advisory,normal,0,0,,698,28.482267307222223,24.50647599332827,,
split_03,3,usad,usad_rankpct,k_of_n,advisory,altitude_anomaly,114,7,0.06140350877192982,41,1.4421181852777778,28.430402181013108,9.590880571428569,32.979411
split_03,3,usad,usad_rankpct,k_of_n,advisory,external_position_anomaly,185,79,0.42702702702702705,189,2.7663557002777774,68.32093211332946,4.830168936708858,32.057963
split_03,3,usad,usad_rankpct,k_of_n,advisory,global_position_anomaly,51,3,0.058823529411764705,26,0.6878973927777778,37.79633455944669,7.370182000000004,10.983423000000016
split_03,3,usad,usad_rankpct,k_of_n,advisory,mechanical_fault,43,4,0.09302325581395349,18,1.299568493888889,13.85075129525183,15.442076499999985,27.879136000000017
split_03,3,usad,usad_rankpct,k_of_n,advisory,normal,0,0,,433,28.482267307222223,15.202441411334012,,
split_03,3,usad,usad_rankpct,cusum,advisory,altitude_anomaly,114,3,0.02631578947368421,9,1.4421181852777778,6.240819990954097,7.011200333333318,15.95213899999996
split_03,3,usad,usad_rankpct,cusum,advisory,external_position_anomaly,185,73,0.3945945945945946,89,2.7663557002777774,32.17229078352551,11.928459410958904,40.98775600000002
split_03,3,usad,usad_rankpct,cusum,advisory,global_position_anomaly,51,21,0.4117647058823529,45,0.6878973927777778,65.41673289135005,26.506329333333333,47.93156800000003
split_03,3,usad,usad_rankpct,cusum,advisory,mechanical_fault,43,0,0.0,9,1.299568493888889,6.925375647625915,,
split_03,3,usad,usad_rankpct,cusum,advisory,normal,0,0,,156,28.482267307222223,5.477092055815487,,
split_04,4,usad,usad_relerr,threshold,critical,altitude_anomaly,114,0,0.0,1,1.4421181852777778,0.6934244434393441,,
split_04,4,usad,usad_relerr,threshold,critical,external_position_anomaly,185,92,0.4972972972972973,82,2.7663557002777774,29.641885890439234,4.2382012934782605,30.054137999999995
split_04,4,usad,usad_relerr,threshold,critical,global_position_anomaly,51,3,0.058823529411764705,13,0.6878973927777778,18.898167279723346,2.700708666666666,4.050720999999996
split_04,4,usad,usad_relerr,threshold,critical,mechanical_fault,43,1,0.023255813953488372,4,1.299568493888889,3.0779447322781848,3.9689970000000017,3.9689970000000017
split_04,4,usad,usad_relerr,threshold,critical,normal,0,0,,77,27.243613930833334,2.8263504319026556,,
split_04,4,usad,usad_relerr,k_of_n,critical,altitude_anomaly,114,14,0.12280701754385964,95,1.4421181852777778,65.87532212673769,7.333489285714286,38.01960100000002
split_04,4,usad,usad_relerr,k_of_n,critical,external_position_anomaly,185,76,0.41081081081081083,154,2.7663557002777774,55.668907647898074,4.998241157894739,31.056343999999996
split_04,4,usad,usad_relerr,k_of_n,critical,global_position_anomaly,51,3,0.058823529411764705,22,0.6878973927777778,31.981513857993356,3.036453999999997,5.067157999999992
split_04,4,usad,usad_relerr,k_of_n,critical,mechanical_fault,43,3,0.06976744186046512,22,1.299568493888889,16.928696027530016,18.316440666666665,25.03756900000002
split_04,4,usad,usad_relerr,k_of_n,critical,normal,0,0,,468,27.243613930833334,17.17833769000575,,
split_04,4,usad,usad_relerr,cusum,critical,altitude_anomaly,114,11,0.09649122807017543,12,1.4421181852777778,8.32109332127213,15.721455545454544,40.97191800000002
split_04,4,usad,usad_relerr,cusum,critical,external_position_anomaly,185,39,0.21081081081081082,59,2.7663557002777774,21.327698384584327,22.87881807692308,72.12798500000001
split_04,4,usad,usad_relerr,cusum,critical,global_position_anomaly,51,20,0.39215686274509803,33,0.6878973927777778,47.97227078699003,26.522702099999993,45.907396000000006
split_04,4,usad,usad_relerr,cusum,critical,mechanical_fault,43,2,0.046511627906976744,18,1.299568493888889,13.85075129525183,6.971487999999994,12.926044999999988
split_04,4,usad,usad_relerr,cusum,critical,normal,0,0,,255,27.243613930833334,9.359991690067236,,
split_04,4,usad,usad_relerr,threshold,advisory,altitude_anomaly,114,5,0.043859649122807015,47,1.4421181852777778,32.59094884164917,2.397770800000007,4.064670000000003
split_04,4,usad,usad_relerr,threshold,advisory,external_position_anomaly,185,68,0.3675675675675676,153,2.7663557002777774,55.307421234600035,4.388844279411764,38.955983
split_04,4,usad,usad_relerr,threshold,advisory,global_position_anomaly,51,7,0.13725490196078433,57,0.6878973927777778,82.86119499571005,6.123379285714281,15.032612
split_04,4,usad,usad_relerr,threshold,advisory,mechanical_fault,43,2,0.046511627906976744,80,1.299568493888889,61.5588946455637,10.988701999999961,18.00840699999992
split_04,4,usad,usad_relerr,threshold,advisory,normal,0,0,,773,27.243613930833334,28.373621868321464,,
split_04,4,usad,usad_relerr,k_of_n,advisory,altitude_anomaly,114,5,0.043859649122807015,41,1.4421181852777778,28.430402181013108,3.1721871999999984,5.997671
split_04,4,usad,usad_relerr,k_of_n,advisory,external_position_anomaly,185,58,0.31351351351351353,122,2.7663557002777774,44.101342422360815,5.825330448275857,32.057963
split_04,4,usad,usad_relerr,k_of_n,advisory,global_position_anomaly,51,6,0.11764705882352941,39,0.6878973927777778,56.69450183917004,6.529753833333328,17.065679999999986
split_04,4,usad,usad_relerr,k_of_n,advisory,mechanical_fault,43,4,0.09302325581395349,60,1.299568493888889,46.16917098417277,5.5342749999999725,19.028987999999913
split_04,4,usad,usad_relerr,k_of_n,advisory,normal,0,0,,708,27.243613930833334,25.987741633598443,,
split_04,4,usad,usad_relerr,cusum,advisory,altitude_anomaly,114,14,0.12280701754385964,68,1.4421181852777778,47.1528621538754,15.15592142857143,37.020103000000006
split_04,4,usad,usad_relerr,cusum,advisory,external_position_anomaly,185,74,0.4,180,2.7663557002777774,65.0675543936471,12.455520202702703,43.567082
split_04,4,usad,usad_relerr,cusum,advisory,global_position_anomaly,51,29,0.5686274509803921,61,0.6878973927777778,88.6760156971634,10.553711068965521,30.983780000000024
split_04,4,usad,usad_relerr,cusum,advisory,mechanical_fault,43,4,0.09302325581395349,54,1.299568493888889,41.55225388575549,8.753194749999984,25.95426299999997
split_04,4,usad,usad_relerr,cusum,advisory,normal,0,0,,882,27.243613930833334,32.37455949270315,,
split_04,4,usad,usad_rankpct,threshold,critical,altitude_anomaly,114,0,0.0,2,1.4421181852777778,1.3868488868786881,,
split_04,4,usad,usad_rankpct,threshold,critical,external_position_anomaly,185,95,0.5135135135135135,62,2.7663557002777774,22.412157624478446,3.882764294736842,30.054137999999995
split_04,4,usad,usad_rankpct,threshold,critical,global_position_anomaly,51,3,0.058823529411764705,13,0.6878973927777778,18.898167279723346,2.700708666666666,4.050720999999996
split_04,4,usad,usad_rankpct,threshold,critical,mechanical_fault,43,1,0.023255813953488372,4,1.299568493888889,3.0779447322781848,3.9689970000000017,3.9689970000000017
split_04,4,usad,usad_rankpct,threshold,critical,normal,0,0,,82,27.243613930833334,3.0098796807275034,,
split_04,4,usad,usad_rankpct,k_of_n,critical,altitude_anomaly,114,5,0.043859649122807015,33,1.4421181852777778,22.883006633498354,7.2167688,15.040770000000009
split_04,4,usad,usad_rankpct,k_of_n,critical,external_position_anomaly,185,66,0.3567567567567568,161,2.7663557002777774,58.19931254098435,6.192447287878783,53.08285900000001
split_04,4,usad,usad_rankpct,k_of_n,critical,global_position_anomaly,51,2,0.0392156862745098,15,0.6878973927777778,21.805577630450014,5.563561499999999,6.075935999999999
split_04,4,usad,usad_rankpct,k_of_n,critical,mechanical_fault,43,3,0.06976744186046512,23,1.299568493888889,17.698182210599562,21.97679566666663,26.96317899999997
split_04,4,usad,usad_rankpct,k_of_n,critical,normal,0,0,,443,27.243613930833334,16.260691445881513,,
split_04,4,usad,usad_rankpct,cusum,critical,altitude_anomaly,114,8,0.07017543859649122,22,1.4421181852777778,15.25533775566557,32.369840624999995,83.98559
split_04,4,usad,usad_rankpct,cusum,critical,external_position_anomaly,185,49,0.2648648648648649,75,2.7663557002777774,27.11148099735296,19.799471510204086,65.97294600000002
split_04,4,usad,usad_rankpct,cusum,critical,global_position_anomaly,51,15,0.29411764705882354,22,0.6878973927777778,31.981513857993356,18.440987866666674,50.00577700000002
split_04,4,usad,usad_rankpct,cusum,critical,mechanical_fault,43,3,0.06976744186046512,19,1.299568493888889,14.620237478321377,5.357832999999999,13.027191000000016
split_04,4,usad,usad_rankpct,cusum,critical,normal,0,0,,233,27.243613930833334,8.552462995237907,,
split_04,4,usad,usad_rankpct,threshold,advisory,altitude_anomaly,114,14,0.12280701754385964,93,1.4421181852777778,64.488473239859,19.928550928571422,210.960291
split_04,4,usad,usad_rankpct,threshold,advisory,external_position_anomaly,185,53,0.2864864864864865,193,2.7663557002777774,69.76687776652162,4.782658999999999,30.054137999999995
split_04,4,usad,usad_rankpct,threshold,advisory,global_position_anomaly,51,5,0.09803921568627451,34,0.6878973927777778,49.42597596235337,8.796235799999991,25.013423999999986
split_04,4,usad,usad_rankpct,threshold,advisory,mechanical_fault,43,6,0.13953488372093023,39,1.299568493888889,30.0099611397123,14.150795833333333,22.986406000000045
split_04,4,usad,usad_rankpct,threshold,advisory,normal,0,0,,787,27.243613930833334,28.88750376503104,,
split_04,4,usad,usad_rankpct,k_of_n,advisory,altitude_anomaly,114,12,0.10526315789473684,103,1.4421181852777778,71.42271767425244,2.3206564166666612,5.997671
split_04,4,usad,usad_rankpct,k_of_n,advisory,external_position_anomaly,185,46,0.24864864864864866,141,2.7663557002777774,50.969584275023564,5.009837347826082,32.057963
split_04,4,usad,usad_rankpct,k_of_n,advisory,global_position_anomaly,51,4,0.0784313725490196,32,0.6878973927777778,46.5185656116267,11.776775749999988,20.011308999999983
split_04,4,usad,usad_rankpct,k_of_n,advisory,mechanical_fault,43,7,0.16279069767441862,31,1.299568493888889,23.854071675155932,13.27810242857143,24.924176000000045
split_04,4,usad,usad_rankpct,k_of_n,advisory,normal,0,0,,566,27.243613930833334,20.775510966972767,,
split_04,4,usad,usad_rankpct,cusum,advisory,altitude_anomaly,114,18,0.15789473684210525,71,1.4421181852777778,49.23313548419343,14.335640555555557,38.951595999999995
split_04,4,usad,usad_rankpct,cusum,advisory,external_position_anomaly,185,80,0.43243243243243246,197,2.7663557002777774,71.21282341971377,10.861695262499998,33.060280000000006
split_04,4,usad,usad_rankpct,cusum,advisory,global_position_anomaly,51,28,0.5490196078431373,35,0.6878973927777778,50.8796811377167,9.435670678571432,33.990216000000004
split_04,4,usad,usad_rankpct,cusum,advisory,mechanical_fault,43,8,0.18604651162790697,58,1.299568493888889,44.63019861803368,16.757285250000002,50.04199700000001
split_04,4,usad,usad_rankpct,cusum,advisory,normal,0,0,,699,27.243613930833334,25.65738898571372,,
