feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
yaw_rate,elevator_fault,0.57455463479543,0.57455463479543,1.0207651517268925,842,10009,0.9976303317535545,0.6216770186335404
yaw_rate,engine_fault,0.5673879894783902,0.5673879894783902,1.148580468517372,11239,10009,0.7021741846807448,0.6216770186335404
yaw_rate,rudder_fault,0.6115419278387156,0.6115419278387156,1.22266913213752,976,10009,0.9969356486210419,0.6216770186335404
altitude_rate,aileron_fault,0.4488112501162904,0.5511887498837096,1.22809010910455,3916,16085,0.9982156512872802,0.9990683229813665
altitude_rate,aileron_rudder_fault,0.4778706158874017,0.5221293841125982,0.6920247711943891,481,16085,0.9979253112033195,0.9990683229813665
altitude_rate,elevator_fault,0.4678794438984699,0.5321205561015301,1.8341854760302911,842,16085,0.9976303317535545,0.9990683229813665
altitude_rate,engine_fault,0.4448578166134757,0.5551421833865243,1.3856805386123205,15982,16085,0.9985005622891415,0.9990683229813665
altitude_rate,rudder_fault,0.4838791232030657,0.5161208767969343,1.385884700898848,976,16085,0.9969356486210419,0.9990683229813665
airspeed_rate,aileron_fault,0.49995004995004994,0.50004995004995,0.0,3916,10010,0.9982156512872802,0.6217391304347826
airspeed_rate,aileron_rudder_fault,0.49995004995004994,0.50004995004995,0.0,481,10010,0.9979253112033195,0.6217391304347826
airspeed_rate,elevator_fault,0.49995004995004994,0.50004995004995,0.0,842,10010,0.9976303317535545,0.6217391304347826
airspeed_rate,engine_fault,0.49055944500379056,0.5094405549962094,2.2920730537074903,11239,10010,0.7021741846807448,0.6217391304347826
airspeed_rate,rudder_fault,0.49995004995004994,0.50004995004995,0.0,976,10010,0.9969356486210419,0.6217391304347826
roll_error_rate,aileron_fault,0.49881858115234595,0.501181418847654,1.0126045935948957,3916,10009,0.9982156512872802,0.6216770186335404
roll_error_rate,aileron_rudder_fault,0.49674004414737755,0.5032599558526225,0.7325744709782858,481,10009,0.9979253112033195,0.6216770186335404
roll_error_rate,elevator_fault,0.501977199143099,0.501977199143099,0.7543370428849859,842,10009,0.9976303317535545,0.6216770186335404
roll_error_rate,engine_fault,0.49867029096359766,0.5013297090364024,1.0961632852201109,11239,10009,0.7021741846807448,0.6216770186335404
roll_error_rate,rudder_fault,0.49722790472181594,0.502772095278184,1.1236598580720818,976,10009,0.9969356486210419,0.6216770186335404
pitch_error_rate,aileron_fault,0.48301623023446416,0.5169837697655358,1.1319013430401463,3916,10009,0.9982156512872802,0.6216770186335404
